piece_id,melody_kor_corr_64,bass_kor_corr_64,ratio_kor_corr_64,melody_ioi_corr,acc_ioi_corr,cloud_diameter_corr,cloud_momentum_corr,tensile_strain_corr,dyn_corr
RANDOM_P01_D0,-0.2774772977667444,,-0.1835140657035129,0.3003901298091212,-0.0455243830718482,0.7130138494915157,0.2640099790944658,0.7724893940904166,-0.0105316398800353
RANDOM_P01_D1,0.0951039099545664,,0.1525305155914091,0.1411655669342549,0.2339417948606354,0.6265941206290093,0.1302412923341939,0.6530035185827598,0.131806858920671
RANDOM_P01_D2,0.5262611922655323,,0.2442959537155734,0.1226064008708837,0.1891403790762196,0.3101751224384006,-0.019992801862483,0.2651758845379002,0.0911862016628576
RANDOM_P02_D0,0.0530007984280464,0.2858590976988573,0.1355034674978897,0.2540605997001365,0.1301699675174724,0.3255128415148338,0.165915778580494,0.425827692603618,0.4062921120130955
RANDOM_P02_D1,0.2179434000834497,0.3747308307652744,0.3733168982469944,0.2201337560737376,0.2201090204828712,0.4552852929794905,0.0696022107465104,0.473767336905149,0.0547093089881908
RANDOM_P02_D2,0.5534900887884739,0.8183173754598049,0.6072822184855462,0.2960893328737494,0.2119539346552859,0.0136478210357698,0.0832825398085881,0.3506605432641516,0.0568223533153531
RANDOM_P03_D0,0.0676863473899895,0.4442926150174591,0.0945928926370393,0.2807016143664066,0.1533059929245616,-0.0564895474913705,0.1621141238416851,-0.085765134720836,0.1641460370631989
RANDOM_P03_D1,0.0403160628442216,0.4965358431000873,0.1620326195440718,0.0331082995782465,0.0625126490063104,-0.0540216283243182,0.0924854966395121,0.0689344894466073,0.3289972770687209
RANDOM_P03_D2,-0.0085501324315686,0.7935284065563997,0.0915948644739547,0.2258289629644826,0.2046749075646748,0.179544820300526,0.1166837144365352,0.4758963379476081,0.252667004290024
RANDOM_P04_D0,-0.005926891410632,0.5346285551778774,0.0919365886645715,0.1228457905248397,0.0012635620297405,0.0907999909002428,0.1191584453756025,-0.388756721954809,0.6948897561436729
RANDOM_P04_D1,0.0735138523474895,0.2842868432109785,0.1007306253681885,-0.0884212336878934,-0.0190463362026347,0.2551401835844518,0.0983442914561924,0.5947784622823015,0.3482793811493319
RANDOM_P04_D2,0.0986194009421832,0.4164995191479478,0.1130725479613011,-0.0794983105342254,0.1109820124846651,0.2466314541461826,0.1475504341545227,0.361160153600041,0.1550493046831332
RANDOM_P05_D0,0.2064396598611403,0.0446420854314953,0.2194540727789726,0.0667402336296241,0.1381645284859753,0.0416995976326685,0.0925644645095138,-0.1057270523782255,0.1340106196961399
RANDOM_P05_D1,-0.0291030457575426,0.077906975587208,0.0741930896296723,-0.1747212739626561,0.1117737379251786,-0.0372557974424313,0.0908179492140008,-0.2465871325897159,0.5754230999592487
RANDOM_P05_D2,0.2821378037485988,0.4532677454079284,0.2870793763000093,-0.0218953552988471,0.2080120974165661,0.4939047402598716,0.1535104571895751,0.6547768933221557,0.0659228700595494
RANDOM_P06_D0,0.0933445818784925,0.41209102220095,0.1917840849936334,0.1166799646310236,0.1326108326646613,-0.1265802441229499,0.1024855653377404,-0.3576281127263596,0.6717926520475522
RANDOM_P06_D1,0.0194877680604178,0.223667871823556,0.1317445536984703,-0.0385440846090873,-0.0080512604811536,-0.0267639240573102,0.1141354845437871,0.0739897756942664,0.6618659077395945
RANDOM_P06_D2,0.1873458774742766,0.2553314231150185,0.1823232999447883,-0.0580134598191308,0.1046763731400995,0.0968664890465993,0.147518074525057,0.5279050315151863,0.0978455214327926
RANDOM_P07_D0,0.1503578790626339,0.180304932908985,0.1842601917712145,0.0082196950715509,0.1589933910634039,0.0018522632498563,0.1453902857015711,-0.3045340832347734,0.8207526876658621
RANDOM_P07_D1,0.1085714741613466,0.0686735228330202,0.152610222263185,0.0766455293742895,0.0407367649802138,-0.0135615045087759,0.1377194587907221,-0.1380656733638677,0.661838626257859
RANDOM_P07_D2,0.213134881947006,0.1979982073112754,0.1798810772826411,-0.0154771411590905,0.1637448932900016,0.0875236553498896,0.1487910794141284,0.2675605541449375,0.270526941713061
RANDOM_P08_D0,0.1177688471007892,0.1195733984256021,0.1033892871144788,0.0120079435630262,0.1853973958155895,0.0259872041616231,0.1720057165785621,0.2416965862639349,0.0926630489778473
RANDOM_P08_D1,0.1021898892382398,0.2039431114380581,0.1507328106759147,0.0053745134953933,0.1208082235686743,-0.0857857185342235,0.1753541215949052,-0.433506225723201,0.5826267854559598
RANDOM_P08_D2,0.153697320153412,0.2974319836924657,0.1491829893460169,-0.0264154759760133,0.1577153524448763,0.0698770904119828,0.1416029927139732,0.5525203907950251,0.2731185694739358
RANDOM_P09_D0,0.0812179749121347,0.3806434637494225,0.110287695225441,0.0622774682394506,0.1541508090289608,-0.0430461773382417,0.1232851224365687,-0.264551149117073,0.4456151393395111
RANDOM_P09_D1,0.1057941586626729,0.1758152921388723,0.0703360689907193,-0.0329875351627408,0.1438662184907312,0.0294989146693794,0.1894231420480527,0.1011984941898444,0.3885174715956918
RANDOM_P09_D2,0.2494798550328619,0.0751046114113473,0.2662626394773432,-0.0748971713360441,0.1670408957043382,0.0727644630692978,0.1399188085845544,0.2535152804681141,0.3171632816162386
RANDOM_P10_D0,0.1239390502143913,0.223068984674133,0.181688386080778,0.0920046247446711,0.0917201788629459,0.0015956757292972,0.1299169735902514,-0.2959812501808885,0.4451235042227841
RANDOM_P10_D1,0.1128939727963653,0.1401140465137835,0.0532822895384233,-0.1362956087079958,0.0751963058669093,0.043427010391141,0.1462993672344875,-0.2784364161519266,0.3020786009797573
RANDOM_P10_D2,0.1466082998291006,0.2580854253516481,0.0973880490906216,-0.0444640226565833,0.1769875838017513,-0.010217516714343,0.1890800772056735,0.5399385953566322,0.2213029782360265
RANDOM_P11_D0,0.1828544583073935,0.4937993709506471,0.1719468756484911,0.0812243572098248,0.0569461915873273,-0.1210543830327547,0.1467056133573298,-0.2888874812185696,0.3146589194447305
RANDOM_P11_D1,0.0940865512832902,0.1793014045005625,0.0786145867493579,0.0764060814524373,0.1349338247480256,0.0237906249237413,0.1430990031226484,-0.2610595000377626,0.3654901363704628
RANDOM_P11_D2,0.1431098935670499,0.1323148072079187,0.0871519070322236,-0.1043585130440535,0.1867210493353189,-0.0572619825601266,0.1523337537850387,-0.1511300658522362,0.2271822153876777
RANDOM_P12_D0,0.1359706779141603,0.2563239490478233,0.1403279324866095,0.0884412859785538,0.1060288792422295,0.0738386166255724,0.149762245575342,-0.3234437826946393,0.6391819305040509
RANDOM_P12_D1,0.1270615993508906,0.1092743695575713,0.1849817194869336,0.007294795825409,0.1573489337428348,0.0041233448522216,0.1178814135122081,0.2655226207349143,0.2949667501796385
RANDOM_P12_D2,0.1451497145033214,0.091032576086934,0.0465570403558189,0.015016769965199,0.1370479287687148,-0.0753499302086038,0.1287173391767754,-0.1103546703967058,0.1628225678106365
RANDOM_P13_D0,0.1234441944500887,0.2064615040947845,0.0474783457210057,0.0590171469091104,0.0527450966792901,0.0534008861605916,0.1856769093484798,-0.3895462739655021,0.4927532357395042
RANDOM_P13_D1,0.152344983976262,0.0941782380095122,0.1314294684737846,0.1134022631585686,0.1239730349822658,0.0854110945740384,0.1029874091802883,-0.0562144849822423,0.2586977259026849
RANDOM_P13_D2,0.1633229148940526,0.1260768000423732,0.0722154205302126,-0.0432971542542202,0.1298338351440463,0.1039178430044237,0.1077003653228978,0.0499085725128779,0.1303958841441894
RANDOM_P14_D0,0.1471171208245267,0.2168987520267003,0.0642884509077444,0.1003899567746887,0.0736058019385246,-0.0038500587299415,0.1502487862516258,0.1699156184268651,0.5814217151538649
RANDOM_P14_D1,0.0750699615716946,0.1918782115887135,0.1172876434335932,0.0611657833119389,0.1684022551743262,0.0046762116877565,0.1505176811523023,0.1585846014396168,0.2391658185125491
RANDOM_P14_D2,0.175734816106262,0.0684777452667033,0.0854408393382711,-0.0875424544970401,0.1193093612756801,0.1172864730717485,0.1285748734089296,0.2917395494304174,0.1121020433486896
RANDOM_P15_D0,0.1436983734896905,0.2715349421616839,0.1222777534380322,0.0576677612390011,0.0659131374309824,0.0738924353833863,0.1415522475738685,0.26004211727144,0.6814639706979738
RANDOM_P15_D1,0.0851186389399588,0.1048770767162517,0.0995424142860284,0.1474810064114121,0.1361750367988123,-0.0099470744930673,0.1222374902656981,-0.0165930690307436,0.0432706362265715
RANDOM_P15_D2,0.2097401492748022,0.0821746178890718,0.1042071968972058,-0.1510580441345981,0.1643531768586818,0.1922405549214036,0.1297025653007774,-0.2123038728313683,0.0334264778267592
